BaseUrl,IsInStock,MPN,Model,PriceIncTax,QuantityAvailable,SKU,ShopSourceID,Title,Url
umart.com.au,false,MGPK3X/A,MGPK3X/A,"2,199.0",Null,59228,,Apple 24 in iMac - Apple M1 8 Core GPU 256GB - Blue (MGPK3X/A),https://www.umart.com.au/https://www.umart.com.au/Apple-24-in-iMac---Apple-M1-8-Core-GPU-256GB---Blue--MGPK3X-A_59228G.html
umart.com.au,false,MJV83X/A,MJV83X/A,"1,899.0",Null,59233,,Apple 24 in iMac - Apple M1 7 Core GPU 256GB - Green (MJV83X/A),https://www.umart.com.au/https://www.umart.com.au/Apple-24-in-iMac---Apple-M1-7-Core-GPU-256GB---Green--MJV83X-A_59233G.html
umart.com.au,false,MJQL3ZA/A,MJQL3ZA/A,549.0,Null,59223,,Apple Magic Keyboard for iPad Pro 12.9 inch (5th Gen) - White,https://www.umart.com.au/https://www.umart.com.au/Apple-Magic-Keyboard-for-iPad-Pro-12-9-inch--5th-Gen----White_59223G.html
umart.com.au,false,MGPC3X/A,MGPC3X/A,"2,199.0",Null,59224,,Apple 24 in iMac - Apple M1 8 Core GPU 256GB - Silver (MGPC3X/A),https://www.umart.com.au/https://www.umart.com.au/Apple-24-in-iMac---Apple-M1-8-Core-GPU-256GB---Silver--MGPC3X-A_59224G.html
umart.com.au,false,MGPL3X/A,MGPL3X/A,"2,499.0",Null,59229,,Apple 24 in iMac - Apple M1 8 Core GPU 512GB - Blue (MGPL3X/A),https://www.umart.com.au/https://www.umart.com.au/Apple-24-in-iMac---Apple-M1-8-Core-GPU-512GB---Blue--MGPL3X-A_59229G.html
umart.com.au,false,MGPD3X/A,MGPD3X/A,"2,499.0",Null,59225,,Apple 24 in iMac - Apple M1 8 Core GPU 512GB - Silver (MGPD3X/A),https://www.umart.com.au/https://www.umart.com.au/Apple-24-in-iMac---Apple-M1-8-Core-GPU-512GB---Silver--MGPD3X-A_59225G.html
umart.com.au,false,MGPJ3X/A,MGPJ3X/A,"2,499.0",Null,59227,,Apple 24 in iMac - Apple M1 8 Core GPU 512GB - Green (MGPJ3X/A),https://www.umart.com.au/https://www.umart.com.au/Apple-24-in-iMac---Apple-M1-8-Core-GPU-512GB---Green--MGPJ3X-A_59227G.html
umart.com.au,false,MHRE3X/A,MHRE3X/A,"3,549.0",Null,59210,,Apple 12.9 inch iPad Pro - Apple M1 WiFi + Cellular 2TB - Silver (MHRE3X/A),https://www.umart.com.au/https://www.umart.com.au/Apple-12-9-inch-iPad-Pro---Apple-M1-WiFi-+-Cellular-2TB---Silver--MHRE3X-A_59210G.html
umart.com.au,false,MJQJ3ZA/A,MJQJ3ZA/A,449.0,Null,59221,,Apple Magic Keyboard for iPad Pro 11-inch (3rd gen) and iPad Air (4th gen) - White,https://www.umart.com.au/https://www.umart.com.au/Apple-Magic-Keyboard-for-iPad-Pro-11-inch--3rd-gen--and-iPad-Air--4th-gen----White_59221G.html
umart.com.au,false,MJQK3ZA/A,MJQK3ZA/A,549.0,Null,59222,,Apple Magic Keyboard for iPad Pro 12.9 inch (5th Gen) - Black,https://www.umart.com.au/https://www.umart.com.au/Apple-Magic-Keyboard-for-iPad-Pro-12-9-inch--5th-Gen----Black_59222G.html
umart.com.au,false,MHWF3X/A,MHWF3X/A,"3,099.0",Null,59220,,Apple 11 inch iPad Pro - Apple M1 WiFi + Cellular 2TB - Silver (MHWF3X/A),https://www.umart.com.au/https://www.umart.com.au/Apple-11-inch-iPad-Pro---Apple-M1-WiFi-+-Cellular-2TB---Silver--MHWF3X-A_59220G.html
umart.com.au,false,MHJ23FE/A,MHJ23FE/A,55.0,Null,59240,,Apple AirTag Leather Key Ring - Baltic Blue,https://www.umart.com.au/https://www.umart.com.au/Apple-AirTag-Leather-Key-Ring---Baltic-Blue_59240G.html
umart.com.au,false,MHWE3X/A,MHWE3X/A,"3,099.0",Null,59219,,Apple 11 inch iPad Pro - Apple M1 WiFi + Cellular 2TB - Space Grey (MHWE3X/A),https://www.umart.com.au/https://www.umart.com.au/Apple-11-inch-iPad-Pro---Apple-M1-WiFi-+-Cellular-2TB---Space-Grey--MHWE3X-A_59219G.html
umart.com.au,false,MHW73X/A,MHW73X/A,"1,599.0",Null,59213,,Apple 11 inch iPad Pro - Apple M1 WiFi + Cellular 256GB - Space Grey (MHW73X/A),https://www.umart.com.au/https://www.umart.com.au/Apple-11-inch-iPad-Pro---Apple-M1-WiFi-+-Cellular-256GB---Space-Grey--MHW73X-A_59213G.html
umart.com.au,false,MHJ03FE/A,MHJ03FE/A,45.0,Null,59239,,Apple AirTag Loop - Deep Navy,https://www.umart.com.au/https://www.umart.com.au/Apple-AirTag-Loop---Deep-Navy_59239G.html
umart.com.au,false,MX542ZP/A,MX542ZP/A,149.0,Null,59238,,Apple AirTag (4 Pack),https://www.umart.com.au/https://www.umart.com.au/Apple-AirTag--4-Pack_59238G.html
umart.com.au,false,MJV93X/A,MJV93X/A,"1,899.0",Null,59234,,Apple 24 in iMac - Apple M1 7 Core GPU 256GB - Blue (MJV93X/A),https://www.umart.com.au/https://www.umart.com.au/Apple-24-in-iMac---Apple-M1-7-Core-GPU-256GB---Blue--MJV93X-A_59234G.html
umart.com.au,false,MJVA3X/A,MJVA3X/A,"1,899.0",Null,59235,,Apple 24 in iMac - Apple M1 7 Core GPU 256GB - Pink (MJVA3X/A),https://www.umart.com.au/https://www.umart.com.au/Apple-24-in-iMac---Apple-M1-7-Core-GPU-256GB---Pink--MJVA3X-A_59235G.html
umart.com.au,false,MXNG2X/A,MXNG2X/A,"1,699.0",Null,59236,,Apple Mac Mini - Intel Core i5 3.0GHz 6 Core 512GB (MXNG2X/A),https://www.umart.com.au/https://www.umart.com.au/Apple-Mac-Mini---Intel-Core-i5-3-0GHz-6-Core-512GB--MXNG2X-A_59236G.html
umart.com.au,false,MX532ZP/A,MX532ZP/A,45.0,Null,59237,,Apple AirTag (1 Pack),https://www.umart.com.au/https://www.umart.com.au/Apple-AirTag--1-Pack_59237G.html
umart.com.au,false,MK0V3FE/A,MK0V3FE/A,59.0,Null,59241,,Apple AirTag Leather Loop - RED,https://www.umart.com.au/https://www.umart.com.au/Apple-AirTag-Leather-Loop---RED_59241G.html
umart.com.au,false,MX4F2FE/A,MX4F2FE/A,45.0,Null,59246,,Apple AirTag Loop - White,https://www.umart.com.au/https://www.umart.com.au/Apple-AirTag-Loop---White_59246G.html
umart.com.au,false,MX4A2FE/A,MX4A2FE/A,59.0,Null,59245,,Apple AirTag Leather Loop - Saddle Brown,https://www.umart.com.au/https://www.umart.com.au/Apple-AirTag-Leather-Loop---Saddle-Brown_59245G.html
umart.com.au,false,MK0W3FE/A,MK0W3FE/A,45.0,Null,59242,,Apple AirTag Loop - Sunflower,https://www.umart.com.au/https://www.umart.com.au/Apple-AirTag-Loop---Sunflower_59242G.html
umart.com.au,false,MK103FE/A,MK103FE/A,55.0,Null,59244,,Apple AirTag Leather Key Ring - RED,https://www.umart.com.au/https://www.umart.com.au/Apple-AirTag-Leather-Key-Ring---RED_59244G.html
umart.com.au,false,MK0X3FE/A,MK0X3FE/A,45.0,Null,59243,,Apple AirTag Loop - Electric Orange,https://www.umart.com.au/https://www.umart.com.au/Apple-AirTag-Loop---Electric-Orange_59243G.html
umart.com.au,false,MX4M2FE/A,MX4M2FE/A,55.0,Null,59247,,Apple AirTag Leather Key Ring - Saddle Brown,https://www.umart.com.au/https://www.umart.com.au/Apple-AirTag-Leather-Key-Ring---Saddle-Brown_59247G.html
